image_path,label,source,generator
corpora/aigc_detect_bench/images/ADM/ood_0000002.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000036.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000070.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000104.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000138.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000172.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000206.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000240.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000274.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000308.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000342.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000376.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000410.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000444.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000478.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000512.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000546.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000580.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000614.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000648.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000682.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000716.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000750.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000784.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000818.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000852.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000886.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000920.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000954.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0000988.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001022.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001056.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001090.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001124.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001158.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001192.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001226.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001260.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001294.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001328.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001362.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001396.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001430.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001464.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001498.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001532.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001566.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001600.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001634.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001668.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001702.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001736.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001770.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001804.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001838.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001872.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001906.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001940.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0001974.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002008.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002042.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002076.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002110.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002144.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002178.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002212.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002246.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002280.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002314.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002348.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002382.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002416.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002450.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002484.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002518.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002552.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002586.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002620.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002654.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002688.jpg,1,aigc_detect_bench,ADM
corpora/aigc_detect_bench/images/ADM/ood_0002722.jpg,1,aigc_detect_bench,ADM
