image_path,label,source,generator
corpora/deepfake_faces/images/deepfake_faces_000000.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000001.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000002.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000003.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000004.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000005.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000006.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000007.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000008.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000009.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000010.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000011.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000012.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000013.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000014.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000015.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000016.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000017.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000018.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000019.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000020.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000021.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000022.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000023.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000024.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000025.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000026.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000027.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000028.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000029.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000030.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000031.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000032.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000033.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000034.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000035.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000036.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000037.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000038.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000039.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000040.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000041.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000042.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000043.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000044.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000045.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000046.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000047.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000048.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000049.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000050.jpg,0,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000051.jpg,1,deepfake_faces,unknown_deepfake
corpora/deepfake_faces/images/deepfake_faces_000052.jpg,0,deepfake_faces,unknown_deepfake
