image_path,label,source,generator
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008406.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008438.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008470.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008502.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008534.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008566.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008598.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008630.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008662.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008694.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008726.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008758.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008790.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008822.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008854.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008886.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008918.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008950.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0008982.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009014.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009046.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009078.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009110.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009142.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009174.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009206.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009238.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009270.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009302.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009334.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009366.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009398.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009430.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009462.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009494.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009526.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009558.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009590.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009622.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009654.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009686.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009718.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009750.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009782.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009814.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009846.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009878.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009910.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009942.jpg,1,aigc_bench_ext,CycleGAN
C:\Users\angus\Desktop\tiktoktechjam2026\data\train_ext\images\CycleGAN\ood_0009974.jpg,1,aigc_bench_ext,CycleGAN
