image_path,label,source,generator
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000000.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000001.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000002.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000003.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000004.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000005.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000006.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000007.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000008.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000009.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000010.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000011.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000012.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000013.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000014.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000015.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000016.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000017.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000018.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000019.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000020.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000021.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000022.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000023.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000024.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000025.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000026.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000027.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000028.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000029.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000030.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000031.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000032.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000033.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000034.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000035.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000036.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000037.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000038.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000039.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000040.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000041.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000042.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000043.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000044.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000045.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000046.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000047.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000048.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000049.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000050.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000051.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000052.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000053.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000054.jpg,0,unsplash_real,Real_Unsplash
C:\Users\angus\Desktop\tiktoktechjam2026\data\real_ext\unsplash\unsplash_000055.jpg,0,unsplash_real,Real_Unsplash
