image_path,label,source,generator
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\9f2c2560a72d603c.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\824dafcc529ea513.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\d13d2e0d24e9aee0.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\02a657b3b00696a0.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\bcbb9521256309e9.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\21126df5f5e41703.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\928b836ea59d2bd4.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\30cd227746822724.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\839ebb53b1d14973.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\2bf16ed414e8b336.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\6a46daef9762eb82.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\372f9bc243d57f68.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\73611ff68b930f1f.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\a7ff159f3f05107f.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\b5b80681ca02aa66.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\b593d857cdfe9d37.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\6948782f7f303105.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\fb1acccabe2ad3b1.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\539387db0919673a.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\46357535107a5915.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\8248cde3b8d76472.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\2beeba7302aa2dcc.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\8c463855b497554c.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\995efcbfc56ff9e3.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\3923db8a7684ea06.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\bc9dfa5f65e94e4a.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\bfbc65202d729722.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\324c96b637ce4d6d.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\ae6c5f9800a259b6.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\5c062613de8cdc96.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\0f178d70dc9ca282.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\b90f9fe97932d08d.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\1c542167b9cf456a.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\1002da5c2352a13b.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\b24aa745e1636d69.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\5702fd8da63c7793.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\98cbad3490fb89d3.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\33f4cb2943116269.jpg,0,sid_set_real,Real_OpenImages
C:\Users\angus\Desktop\tiktoktechjam2026\data\raw\sid_set\real\d19ee44351d8823f.jpg,0,sid_set_real,Real_OpenImages
